sender_user_id,last_order_date,frequency,monetary,recency,R_score,F_score,M_score,segment
U00430,2024-12-21 11:08:32,5,471331,9,4,3,4,Champions
U00431,2024-09-06 18:04:38,3,362216,115,2,2,4,Dormant
U00432,2024-12-02 11:45:44,4,149714,28,4,3,3,Champions
U00433,2024-12-20 18:57:06,8,374509,10,4,4,4,Champions
U00434,2024-11-09 16:59:59,3,70850,51,3,2,2,Casual
U00435,2024-11-23 13:25:16,8,747902,37,4,4,4,Champions
U00437,2024-11-11 17:48:13,4,642229,49,3,3,4,Loyal Customers
U00438,2024-09-04 17:46:22,2,64410,117,2,2,2,Dormant
U00439,2024-02-02 23:22:03,2,310285,332,1,2,4,Dormant
U00440,2024-12-23 13:54:08,1,120301,7,4,1,3,New Customers
U00441,2024-11-21 11:24:30,3,256775,39,4,2,4,Potential Loyalists
U00442,2024-10-20 16:50:43,2,23554,71,3,2,1,Casual
U00443,2024-03-10 20:13:53,1,15647,295,1,1,1,Dormant
U00444,2024-11-05 15:31:39,3,56692,55,3,2,2,Casual
U00445,2024-11-15 21:12:06,5,553548,45,3,3,4,Loyal Customers
U00446,2024-09-13 19:28:52,2,41928,108,2,2,2,Dormant
U00447,2024-10-06 19:24:18,1,61950,85,2,1,2,Dormant
U00448,2024-10-23 17:17:19,2,90264,68,3,2,2,Casual
U00449,2024-11-07 23:54:04,4,432540,53,3,3,4,Loyal Customers
U00450,2024-01-26 09:54:45,1,110297,339,1,1,2,Dormant
U00451,2024-11-03 22:02:11,4,517597,57,3,3,4,Loyal Customers
U00452,2024-11-25 10:25:44,2,220315,35,4,2,3,Potential Loyalists
U00453,2024-12-13 16:12:04,4,39670,17,4,3,2,Champions
U00454,2024-12-12 17:30:14,7,73960,18,4,4,2,Champions
U00455,2024-11-04 12:49:01,1,16006,56,3,1,1,Casual
U00456,2024-02-25 15:05:20,1,75184,309,1,1,2,Dormant
U00457,2024-01-24 20:32:10,1,34350,341,1,1,1,Dormant
U00458,2024-12-23 12:40:32,1,35242,7,4,1,1,New Customers
U00459,2024-02-27 10:30:36,1,95272,307,1,1,2,Dormant
U00460,2024-11-11 18:36:46,3,53399,49,3,2,2,Casual
U00461,2024-03-06 21:01:37,1,62612,299,1,1,2,Dormant
U00462,2024-09-14 16:53:45,2,274105,107,2,2,4,Dormant
U00463,2024-06-29 13:08:20,1,153009,184,1,1,3,Dormant
U00464,2024-11-13 11:13:12,3,41986,47,3,2,2,Casual
U00465,2024-08-30 16:09:40,2,62568,122,2,2,2,Dormant
U00467,2024-10-04 14:15:59,1,28515,87,2,1,1,Dormant
U00468,2024-11-07 10:24:25,2,32902,53,3,2,1,Casual
U00469,2024-09-11 17:46:10,4,301130,110,2,3,4,Can't Lose Them
U00470,2024-10-18 18:32:21,1,19543,73,3,1,1,Casual
U00471,2024-06-12 09:01:26,2,27523,201,1,2,1,Dormant
U00472,2024-08-26 17:43:53,3,495112,126,2,2,4,Dormant
U00473,2024-10-10 23:47:02,4,81395,81,2,3,2,At Risk
U00474,2024-12-15 13:25:53,4,123017,15,4,3,3,Champions
U00475,2024-12-06 15:01:20,3,307039,24,4,2,4,Potential Loyalists
U00476,2024-11-15 09:17:48,2,14665,45,3,2,1,Casual
U00477,2024-09-05 09:51:19,2,60389,116,2,2,2,Dormant
U00478,2024-10-03 22:59:56,4,280649,88,2,3,4,Can't Lose Them
U00479,2024-06-21 23:37:48,1,27670,192,1,1,1,Dormant
U00480,2024-09-27 10:29:14,2,31013,94,2,2,1,Dormant
U00481,2024-02-05 14:15:28,2,61207,329,1,2,2,Dormant
U00482,2024-10-23 19:05:32,5,40055,68,3,3,2,Loyal Customers
U00483,2024-08-02 20:19:05,2,47276,150,2,2,2,Dormant
U00484,2024-07-08 10:40:28,2,282711,175,1,2,4,Dormant
U00486,2024-11-13 18:28:26,4,187269,47,3,3,3,Loyal Customers
U00487,2024-12-14 10:12:50,2,314049,16,4,2,4,Potential Loyalists
U00488,2024-11-09 23:18:11,4,48802,51,3,3,2,Loyal Customers
U00489,2024-11-08 15:16:58,7,487522,52,3,4,4,Loyal Customers
U00490,2024-01-31 10:00:07,1,11483,334,1,1,1,Dormant
U00491,2024-03-13 22:04:17,2,16558,292,1,2,1,Dormant
U00493,2024-02-06 16:53:38,1,199823,328,1,1,3,Dormant
U00494,2024-11-11 17:12:23,3,281256,49,3,2,4,Casual
U00495,2024-12-13 09:05:50,4,479393,17,4,3,4,Champions
U00497,2024-12-24 12:12:05,1,4692,6,4,1,1,New Customers
U00498,2024-05-06 08:36:37,7,863036,238,1,4,4,Can't Lose Them
U00499,2024-11-03 17:35:47,5,285577,57,3,3,4,Loyal Customers
U00500,2024-12-10 20:26:02,2,124134,20,4,2,3,Potential Loyalists
U00501,2024-11-11 20:05:03,4,763645,49,3,3,4,Loyal Customers
U00502,2024-12-03 10:55:13,7,114965,27,4,4,2,Champions
U00503,2024-10-29 12:01:12,1,130920,62,3,1,3,Casual
U00504,2024-11-28 15:19:46,4,445771,32,4,3,4,Champions
U00505,2024-12-15 09:14:18,3,200571,15,4,2,3,Potential Loyalists
U00506,2024-09-28 16:12:15,4,280366,93,2,3,4,Can't Lose Them
U00507,2024-11-02 08:01:35,7,574753,58,3,4,4,Loyal Customers
U00508,2024-08-11 09:09:48,3,194581,141,2,2,3,Dormant
U00509,2024-05-08 13:22:39,1,12630,236,1,1,1,Dormant
U00510,2024-12-12 17:33:01,2,264481,18,4,2,4,Potential Loyalists
U00511,2024-09-24 22:54:14,6,214936,97,2,3,3,At Risk
U00512,2024-12-27 18:22:09,2,206387,3,4,2,3,Potential Loyalists
U00513,2024-08-19 08:51:51,3,44586,133,2,2,2,Dormant
U00514,2024-11-09 16:29:32,4,197370,51,3,3,3,Loyal Customers
U00515,2024-12-24 19:02:43,2,60650,6,4,2,2,Potential Loyalists
U00516,2024-05-31 14:54:42,3,30867,213,1,2,1,Dormant
U00517,2024-09-29 19:58:34,3,136665,92,2,2,3,Dormant
U00518,2024-11-08 21:09:54,2,82407,52,3,2,2,Casual
U00519,2024-11-09 12:27:50,1,9609,51,3,1,1,Casual
U00520,2024-09-14 10:49:33,4,375554,107,2,3,4,Can't Lose Them
U00521,2024-02-28 13:46:27,1,9832,306,1,1,1,Dormant
U00522,2024-10-27 14:52:55,4,305399,64,3,3,4,Loyal Customers
U00523,2024-10-23 08:25:26,3,112561,68,3,2,2,Casual
U00524,2024-08-28 18:16:35,1,2225,124,2,1,1,Dormant
U00526,2024-12-10 14:55:43,4,218539,20,4,3,3,Champions
U00527,2024-06-18 15:56:36,2,238957,195,1,2,3,Dormant
U00529,2024-09-16 15:06:11,5,355950,105,2,3,4,Can't Lose Them
U00530,2024-12-13 18:04:16,3,190779,17,4,2,3,Potential Loyalists
U00531,2024-05-09 10:10:10,1,220933,235,1,1,3,Dormant
U00532,2024-07-22 14:25:19,2,47097,161,2,2,2,Dormant
U00533,2024-11-10 13:47:02,4,324726,50,3,3,4,Loyal Customers
U00534,2024-11-14 17:26:42,3,131849,46,3,2,3,Casual
U00535,2024-08-13 21:16:06,3,181868,139,2,2,3,Dormant
U00536,2024-11-29 18:27:11,3,223715,31,4,2,3,Potential Loyalists
U00538,2024-12-19 13:25:42,4,601808,11,4,3,4,Champions
U00539,2024-09-30 21:20:23,2,305583,91,2,2,4,Dormant
U00540,2024-03-02 16:04:57,1,2838,303,1,1,1,Dormant
U00541,2024-11-11 08:28:50,4,40318,49,3,3,2,Loyal Customers
U00542,2024-10-04 17:06:23,5,676255,87,2,3,4,Can't Lose Them
U00544,2024-11-21 16:42:11,5,80710,39,4,3,2,Champions
U00545,2024-10-15 15:11:52,4,73569,76,3,3,2,Loyal Customers
U00546,2024-07-12 20:13:11,2,184426,171,1,2,3,Dormant
U00547,2024-12-02 10:57:02,3,34810,28,4,2,1,Potential Loyalists
U00548,2024-07-18 23:31:27,4,111152,165,2,3,2,At Risk
U00550,2024-05-04 12:34:49,3,32477,240,1,2,1,Dormant
U00551,2024-12-15 12:10:12,4,64737,15,4,3,2,Champions
U00552,2024-11-10 14:19:55,5,260976,50,3,3,4,Loyal Customers
U00553,2024-12-22 20:12:37,5,154475,8,4,3,3,Champions
U00554,2024-11-09 19:08:44,1,18050,51,3,1,1,Casual
U00555,2024-10-17 13:13:16,1,167378,74,3,1,3,Casual
U00556,2024-12-28 13:28:53,5,371977,2,4,3,4,Champions
U00557,2024-12-15 21:39:41,4,225776,15,4,3,3,Champions
U00558,2024-05-14 21:50:33,1,13632,230,1,1,1,Dormant
U00559,2024-11-26 21:49:32,3,155269,34,4,2,3,Potential Loyalists
U00560,2024-11-05 22:27:56,6,645796,55,3,3,4,Loyal Customers
U00562,2024-11-27 17:06:18,3,78992,33,4,2,2,Potential Loyalists
U00563,2024-10-21 17:37:08,2,270133,70,3,2,4,Casual
U00564,2024-06-20 10:12:19,6,287245,193,1,3,4,Can't Lose Them
U00565,2024-10-19 19:17:33,6,208576,72,3,3,3,Loyal Customers
U00566,2024-08-22 20:55:34,3,237828,130,2,2,3,Dormant
U00567,2024-04-19 08:05:55,1,19448,255,1,1,1,Dormant
U00568,2024-12-08 08:17:07,5,159879,22,4,3,3,Champions
U00569,2024-12-05 21:42:13,3,68237,25,4,2,2,Potential Loyalists
U00570,2024-10-10 13:24:10,3,192058,81,2,2,3,Dormant
U00572,2024-11-18 16:26:56,3,146610,42,4,2,3,Potential Loyalists
U00573,2024-08-13 23:49:06,1,2837,139,2,1,1,Dormant
U00574,2024-04-19 15:10:00,1,2927,255,1,1,1,Dormant
U00575,2024-10-20 19:22:23,1,12650,71,3,1,1,Casual
U00576,2024-09-28 17:31:12,2,62181,93,2,2,2,Dormant
U00577,2024-03-21 13:07:43,2,109792,284,1,2,2,Dormant
U00578,2024-03-14 22:05:46,1,21766,291,1,1,1,Dormant
U00579,2024-09-26 11:29:52,3,8493,95,2,2,1,Dormant
U00580,2024-05-15 21:50:44,1,12997,229,1,1,1,Dormant
U00581,2024-11-25 15:41:40,2,126857,35,4,2,3,Potential Loyalists
U00582,2024-11-11 16:53:25,3,224475,49,3,2,3,Casual
U00583,2024-12-30 23:27:32,1,1837,0,4,1,1,New Customers
U00584,2024-10-18 08:16:08,2,180122,73,3,2,3,Casual
U00585,2024-10-02 10:47:10,4,121212,89,2,3,3,At Risk
U00586,2024-12-28 21:54:34,6,145336,2,4,3,3,Champions
U00587,2024-06-21 19:38:18,2,40081,192,1,2,2,Dormant
U00588,2024-12-06 10:19:51,2,179886,24,4,2,3,Potential Loyalists
U00589,2024-11-27 19:03:54,6,589787,33,4,3,4,Champions
U00590,2024-12-26 09:31:17,1,32266,4,4,1,1,New Customers
U00591,2024-12-22 18:41:51,5,278331,8,4,3,4,Champions
U00593,2024-10-06 11:10:56,3,110880,85,2,2,2,Dormant
U00594,2024-12-30 08:39:54,2,129769,0,4,2,3,Potential Loyalists
U00595,2024-12-21 23:41:02,2,120891,9,4,2,3,Potential Loyalists
U00596,2024-09-28 18:26:23,2,196760,93,2,2,3,Dormant
U00597,2024-05-08 21:13:29,1,291807,236,1,1,4,Dormant
U00598,2024-08-03 08:16:03,2,34969,149,2,2,1,Dormant
U00599,2024-04-14 08:38:21,1,26970,260,1,1,1,Dormant
U00600,2024-05-08 19:01:25,1,273132,236,1,1,4,Dormant
U00601,2024-12-02 22:47:29,3,143998,28,4,2,3,Potential Loyalists
U00602,2024-09-26 15:09:24,4,328267,95,2,3,4,Can't Lose Them
U00603,2024-09-27 08:18:28,2,228988,94,2,2,3,Dormant
U00604,2024-12-26 20:22:44,4,103708,4,4,3,2,Champions
U00605,2024-07-07 22:07:50,2,25865,176,1,2,1,Dormant
U00606,2024-06-20 16:37:31,2,58027,193,1,2,2,Dormant
U00607,2024-01-31 23:24:02,1,11275,334,1,1,1,Dormant
U00608,2024-06-13 16:46:44,1,2020,200,1,1,1,Dormant
U00609,2024-06-13 23:25:13,1,140748,200,1,1,3,Dormant
U00610,2024-04-30 13:09:00,1,14559,244,1,1,1,Dormant
U00611,2024-12-05 17:37:44,2,336173,25,4,2,4,Potential Loyalists
U00612,2024-02-14 20:33:50,1,205253,320,1,1,3,Dormant
U00613,2024-11-08 21:41:11,2,31615,52,3,2,1,Casual
U00614,2024-11-27 14:39:15,1,32714,33,4,1,1,New Customers
U00615,2024-05-07 11:31:17,1,8037,237,1,1,1,Dormant
U00616,2024-12-10 23:22:18,2,19463,20,4,2,1,Potential Loyalists
U00617,2024-12-28 22:08:56,3,36630,2,4,2,2,Potential Loyalists
U00618,2024-05-25 13:49:43,2,27127,219,1,2,1,Dormant
U00620,2024-10-04 15:08:50,3,106645,87,2,2,2,Dormant
U00621,2024-11-13 20:31:17,2,120541,47,3,2,3,Casual
U00622,2024-09-27 19:45:48,1,2989,94,2,1,1,Dormant
U00623,2024-03-20 10:30:30,1,3010,285,1,1,1,Dormant
U00625,2024-12-06 09:13:57,3,32099,24,4,2,1,Potential Loyalists
U00626,2024-12-28 19:15:51,1,5817,2,4,1,1,New Customers
U00627,2024-12-26 20:50:10,2,46354,4,4,2,2,Potential Loyalists
U00628,2024-10-19 20:58:56,3,113660,72,3,2,2,Casual
U00629,2024-11-19 14:14:16,3,801506,41,4,2,4,Potential Loyalists
U00630,2024-11-16 10:58:30,1,14801,44,3,1,1,Casual
U00631,2024-07-06 22:56:22,1,2564,177,1,1,1,Dormant
U00632,2024-12-20 15:21:49,4,165067,10,4,3,3,Champions
U00633,2024-10-25 10:18:28,3,88585,66,3,2,2,Casual
U00634,2024-09-29 13:14:59,4,340517,92,2,3,4,Can't Lose Them
U00635,2024-12-01 18:02:09,2,32135,29,4,2,1,Potential Loyalists
U00636,2024-11-05 14:03:05,3,80353,55,3,2,2,Casual
U00637,2024-06-07 17:13:48,5,359216,206,1,3,4,Can't Lose Them
U00638,2024-11-14 10:19:16,3,267757,46,3,2,4,Casual
U00639,2024-11-12 19:02:44,1,80480,48,3,1,2,Casual
U00640,2024-12-05 09:19:38,2,36953,25,4,2,2,Potential Loyalists
U00641,2024-11-11 12:42:41,2,173152,49,3,2,3,Casual
U00642,2024-12-20 17:19:54,2,308643,10,4,2,4,Potential Loyalists
U00643,2024-12-16 17:39:08,3,561460,14,4,2,4,Potential Loyalists
U00645,2024-04-10 22:55:43,1,46213,264,1,1,2,Dormant
U00646,2024-10-30 18:03:36,2,84840,61,3,2,2,Casual
U00648,2024-05-22 19:28:24,3,373016,222,1,2,4,Dormant
U00649,2024-12-17 17:01:26,5,77580,13,4,3,2,Champions
U00650,2024-11-13 23:36:13,4,113245,47,3,3,2,Loyal Customers
U00653,2024-11-15 11:36:22,2,41313,45,3,2,2,Casual
U00654,2024-03-15 09:41:08,2,172003,290,1,2,3,Dormant
U00655,2024-09-11 20:46:53,1,55674,110,2,1,2,Dormant
U00657,2024-08-16 21:35:29,1,6324,136,2,1,1,Dormant
U00658,2024-11-14 09:07:55,2,69186,46,3,2,2,Casual
U00659,2024-12-22 16:41:40,3,181754,8,4,2,3,Potential Loyalists
U00662,2024-11-11 19:15:32,1,20664,49,3,1,1,Casual
U00664,2024-11-11 17:32:46,4,97884,49,3,3,2,Loyal Customers
U00665,2024-11-06 18:06:09,5,123577,54,3,3,3,Loyal Customers
U00666,2024-12-25 14:35:41,2,287127,5,4,2,4,Potential Loyalists
U00667,2024-11-27 08:42:25,2,248530,33,4,2,3,Potential Loyalists
U00668,2024-08-18 14:54:48,2,281136,134,2,2,4,Dormant
U00670,2024-11-10 19:28:40,1,7537,50,3,1,1,Casual
U00671,2024-12-13 14:26:12,4,39156,17,4,3,2,Champions
U00672,2024-11-08 12:16:03,3,226550,52,3,2,3,Casual
U00673,2024-04-10 15:00:44,1,34339,264,1,1,1,Dormant
U00674,2024-11-12 19:17:07,5,763452,48,3,3,4,Loyal Customers
U00675,2024-12-23 22:43:21,1,8647,7,4,1,1,New Customers
U00676,2024-12-02 22:02:41,3,206948,28,4,2,3,Potential Loyalists
U00677,2024-04-17 21:54:58,2,269173,257,1,2,4,Dormant
U00678,2024-11-28 09:44:55,3,223880,32,4,2,3,Potential Loyalists
U00679,2024-11-09 15:11:56,3,158849,51,3,2,3,Casual
U00681,2024-11-14 22:19:48,2,48080,46,3,2,2,Casual
U00682,2024-12-12 20:38:53,3,32411,18,4,2,1,Potential Loyalists
U00683,2024-06-09 11:15:10,6,199908,204,1,3,3,At Risk
U00684,2024-10-21 19:21:44,2,26911,70,3,2,1,Casual
U00686,2024-01-16 18:42:09,1,89095,349,1,1,2,Dormant
U00687,2024-10-03 14:59:00,2,393262,88,2,2,4,Dormant
U00688,2024-11-23 23:14:26,2,36785,37,4,2,2,Potential Loyalists
U00689,2024-08-27 11:06:05,1,3095,125,2,1,1,Dormant
U00690,2024-11-02 08:26:29,2,31440,58,3,2,1,Casual
U00691,2024-11-06 19:13:22,5,401119,54,3,3,4,Loyal Customers
U00692,2024-12-04 15:43:51,3,65488,26,4,2,2,Potential Loyalists
U00694,2024-12-12 21:07:25,4,293818,18,4,3,4,Champions
U00695,2024-08-28 17:00:42,2,28529,124,2,2,1,Dormant
U00696,2024-11-22 15:59:53,2,531399,38,4,2,4,Potential Loyalists
U00697,2024-10-02 09:48:39,5,809437,89,2,3,4,Can't Lose Them
U00698,2024-11-01 10:43:35,3,38683,59,3,2,2,Casual
U00699,2024-05-28 09:07:19,3,64346,216,1,2,2,Dormant
U00700,2024-11-08 11:47:29,3,425664,52,3,2,4,Casual
U00701,2024-08-31 08:59:08,2,151261,121,2,2,3,Dormant
U00702,2024-02-06 16:09:46,1,153181,328,1,1,3,Dormant
U00703,2024-11-27 20:12:00,1,17786,33,4,1,1,New Customers
U00704,2024-04-06 22:51:51,1,45812,268,1,1,2,Dormant
U00705,2024-05-31 22:09:50,4,307627,213,1,3,4,Can't Lose Them
U00706,2024-11-09 20:20:01,3,150730,51,3,2,3,Casual
U00707,2024-04-27 13:28:57,1,158609,247,1,1,3,Dormant
U00708,2024-11-29 23:36:11,2,40488,31,4,2,2,Potential Loyalists
U00709,2024-12-28 14:15:06,3,230582,2,4,2,3,Potential Loyalists
U00710,2024-11-05 16:43:52,2,11862,55,3,2,1,Casual
U00711,2024-02-22 16:23:21,3,178288,312,1,2,3,Dormant
U00714,2024-02-11 10:21:26,4,492702,323,1,3,4,Can't Lose Them
U00715,2024-12-11 17:30:40,2,15390,19,4,2,1,Potential Loyalists
U00716,2024-12-27 09:01:45,2,143066,3,4,2,3,Potential Loyalists
U00717,2024-11-23 21:43:11,6,284486,37,4,3,4,Champions
U00718,2024-03-09 17:46:29,1,92919,296,1,1,2,Dormant
U00719,2024-09-14 09:24:41,1,75552,107,2,1,2,Dormant
U00720,2024-10-07 13:37:36,1,176975,84,2,1,3,Dormant
U00721,2024-11-09 21:10:16,1,31649,51,3,1,1,Casual
U00722,2024-11-05 20:48:09,3,99215,55,3,2,2,Casual
U00723,2024-01-22 12:01:38,1,78549,343,1,1,2,Dormant
U00724,2024-09-30 10:53:56,3,154197,91,2,2,3,Dormant
U00725,2024-07-23 19:14:05,2,213279,160,2,2,3,Dormant
U00726,2024-09-23 21:06:52,2,68292,98,2,2,2,Dormant
U00727,2024-09-03 15:56:09,2,38128,118,2,2,2,Dormant
U00729,2024-10-20 20:25:55,2,306721,71,3,2,4,Casual
U00730,2024-11-09 23:01:14,2,56736,51,3,2,2,Casual
U00731,2024-04-17 20:32:13,2,28293,257,1,2,1,Dormant
U00732,2024-10-06 15:27:06,3,28968,85,2,2,1,Dormant
U00734,2024-06-15 15:15:19,1,16990,198,1,1,1,Dormant
U00736,2024-11-09 22:23:21,2,50111,51,3,2,2,Casual
U00737,2024-12-20 23:34:36,2,205948,10,4,2,3,Potential Loyalists
U00738,2024-02-03 18:28:48,3,62435,331,1,2,2,Dormant
U00739,2024-10-07 21:31:28,2,251801,84,2,2,3,Dormant
U00740,2024-09-22 09:52:02,2,254492,99,2,2,3,Dormant
U00741,2024-09-10 13:14:50,1,15018,111,2,1,1,Dormant
U00742,2024-11-14 10:02:08,2,17167,46,3,2,1,Casual
U00743,2024-12-28 15:55:50,2,16161,2,4,2,1,Potential Loyalists
U00745,2024-09-29 17:14:04,4,94595,92,2,3,2,At Risk
U00747,2024-11-13 16:31:09,5,437336,47,3,3,4,Loyal Customers
U00748,2024-11-07 16:02:57,4,420360,53,3,3,4,Loyal Customers
U00749,2024-09-29 09:27:59,3,187867,92,2,2,3,Dormant
U00750,2024-04-16 13:27:33,3,34865,258,1,2,1,Dormant
U00751,2024-06-23 11:57:10,2,488589,190,1,2,4,Dormant
U00752,2024-07-18 11:52:02,2,22888,165,2,2,1,Dormant
U00753,2024-12-20 08:00:58,1,11660,10,4,1,1,New Customers
U00754,2024-11-10 19:53:11,1,17018,50,3,1,1,Casual
U00755,2024-12-29 18:16:12,2,37823,1,4,2,2,Potential Loyalists
U00756,2024-03-09 08:00:26,1,207219,296,1,1,3,Dormant
U00757,2024-04-28 11:45:18,1,10797,246,1,1,1,Dormant
U00758,2024-04-03 10:46:26,1,3362,271,1,1,1,Dormant
U00759,2024-09-12 08:31:09,2,50204,109,2,2,2,Dormant
U00760,2024-11-27 16:47:56,4,111325,33,4,3,2,Champions
U00761,2024-01-27 22:14:19,2,292082,338,1,2,4,Dormant
U00762,2024-09-28 21:00:45,1,14215,93,2,1,1,Dormant
U00763,2024-08-06 10:29:07,3,70849,146,2,2,2,Dormant
U00764,2024-06-11 19:02:47,1,18573,202,1,1,1,Dormant
U00765,2024-11-11 23:09:56,1,29021,49,3,1,1,Casual
U00766,2024-03-31 20:31:55,2,16579,274,1,2,1,Dormant
U00767,2024-11-09 22:47:53,3,225343,51,3,2,3,Casual
U00768,2024-11-11 23:54:15,1,176492,49,3,1,3,Casual
U00770,2024-07-28 20:51:07,1,6019,155,2,1,1,Dormant
U00771,2024-01-28 12:56:49,2,148224,337,1,2,3,Dormant
U00772,2024-09-24 22:50:27,3,40664,97,2,2,2,Dormant
U00773,2024-11-06 22:26:01,3,76277,54,3,2,2,Casual
U00774,2024-11-06 20:32:21,3,118953,54,3,2,3,Casual
U00775,2024-12-04 22:48:05,2,203496,26,4,2,3,Potential Loyalists
U00776,2024-09-28 11:04:37,3,242195,93,2,2,3,Dormant
U00777,2024-12-11 12:05:11,2,11491,19,4,2,1,Potential Loyalists
U00779,2024-05-17 11:03:22,2,18562,227,1,2,1,Dormant
U00780,2024-07-29 23:49:24,2,105827,154,2,2,2,Dormant
U00781,2024-01-03 12:09:15,1,11271,362,1,1,1,Dormant
U00782,2024-09-27 17:50:45,1,311674,94,2,1,4,Dormant
U00783,2024-08-18 09:54:19,1,16428,134,2,1,1,Dormant
U00784,2024-11-26 18:28:43,2,30554,34,4,2,1,Potential Loyalists
U00785,2024-05-26 15:33:45,1,36906,218,1,1,2,Dormant
U00786,2024-11-11 11:41:49,3,357510,49,3,2,4,Casual
U00787,2024-09-20 15:21:53,1,8230,101,2,1,1,Dormant
U00788,2024-01-30 16:26:53,1,59006,335,1,1,2,Dormant
U00789,2024-11-11 11:31:43,3,196314,49,3,2,3,Casual
U00790,2024-11-29 22:35:36,2,116348,31,4,2,3,Potential Loyalists
U00791,2024-09-27 12:35:11,1,201710,94,2,1,3,Dormant
U00793,2024-08-10 23:22:33,1,2787,142,2,1,1,Dormant
U00794,2024-08-23 20:04:45,5,135605,129,2,3,3,At Risk
U00795,2024-10-11 13:54:46,2,249006,80,2,2,3,Dormant
U00796,2024-11-07 23:02:26,2,28230,53,3,2,1,Casual
U00797,2024-12-23 13:40:48,5,278496,7,4,3,4,Champions
U00798,2024-10-25 12:34:52,4,58043,66,3,3,2,Loyal Customers
U00799,2024-12-07 15:05:50,2,8730,23,4,2,1,Potential Loyalists
U00800,2024-10-18 19:12:40,2,23537,73,3,2,1,Casual
U00801,2024-11-23 23:30:18,2,15720,37,4,2,1,Potential Loyalists
U00803,2024-02-15 13:54:14,1,2981,319,1,1,1,Dormant
U00804,2024-11-22 19:39:49,3,239162,38,4,2,3,Potential Loyalists
U00805,2024-09-30 22:03:32,3,284894,91,2,2,4,Dormant
U00806,2024-12-16 15:03:15,1,5486,14,4,1,1,New Customers
U00807,2024-01-12 21:03:44,1,9620,353,1,1,1,Dormant
U00808,2024-10-07 18:28:11,2,14345,84,2,2,1,Dormant
U00809,2024-10-29 16:54:40,2,19162,62,3,2,1,Casual
U00810,2024-09-23 19:43:55,6,675209,98,2,3,4,Can't Lose Them
U00811,2024-07-13 11:35:06,2,209020,170,1,2,3,Dormant
U00813,2024-11-29 21:28:50,3,234505,31,4,2,3,Potential Loyalists
U00815,2024-11-08 09:17:16,2,47064,52,3,2,2,Casual
U00818,2024-11-11 22:59:50,5,263467,49,3,3,4,Loyal Customers
U00819,2024-11-15 13:07:26,3,190790,45,3,2,3,Casual
U00820,2024-05-10 19:01:45,2,22306,234,1,2,1,Dormant
U00822,2024-11-13 22:29:55,6,222803,47,3,3,3,Loyal Customers
U00823,2024-06-28 23:56:25,4,60559,185,1,3,2,At Risk
U00824,2024-12-15 16:57:17,6,338945,15,4,3,4,Champions
U00825,2024-11-11 16:14:25,2,121330,49,3,2,3,Casual
U00826,2024-04-06 11:53:48,1,231242,268,1,1,3,Dormant
U00827,2024-12-26 22:42:07,5,233829,4,4,3,3,Champions
U00828,2024-12-10 22:15:54,4,88600,20,4,3,2,Champions
U00829,2024-03-16 19:53:12,2,31699,289,1,2,1,Dormant
U00830,2024-10-09 20:02:38,2,487820,82,2,2,4,Dormant
U00831,2024-11-13 16:51:59,1,19061,47,3,1,1,Casual
U00832,2024-05-08 22:29:10,2,109392,236,1,2,2,Dormant
U00833,2024-01-13 12:02:59,1,14273,352,1,1,1,Dormant
U00834,2024-11-28 21:53:39,3,96600,32,4,2,2,Potential Loyalists
U00835,2024-09-27 23:40:13,2,60653,94,2,2,2,Dormant
U00836,2024-11-28 12:41:30,3,33033,32,4,2,1,Potential Loyalists
U00837,2024-11-05 17:20:55,6,422512,55,3,3,4,Loyal Customers
U00838,2024-09-19 23:02:37,2,55162,102,2,2,2,Dormant
U00839,2024-11-11 09:00:58,5,946449,49,3,3,4,Loyal Customers
U00840,2024-08-08 17:20:45,1,25277,144,2,1,1,Dormant
U00842,2024-08-24 21:51:26,1,43748,128,2,1,2,Dormant
U00843,2024-08-13 23:12:48,1,231673,139,2,1,3,Dormant
U00844,2024-09-19 09:48:07,2,86042,102,2,2,2,Dormant
U00846,2024-08-01 10:45:07,2,26154,151,2,2,1,Dormant
U00847,2024-03-27 14:52:25,2,14920,278,1,2,1,Dormant
U00848,2024-09-09 08:35:27,2,30659,112,2,2,1,Dormant
U00849,2024-09-03 16:52:32,3,202948,118,2,2,3,Dormant
U00850,2024-06-25 20:16:21,2,27065,188,1,2,1,Dormant
U00851,2024-02-15 12:19:54,2,30299,319,1,2,1,Dormant
U00852,2024-10-29 10:00:26,2,153782,62,3,2,3,Casual
U00853,2024-11-18 10:50:52,4,327356,42,4,3,4,Champions
U00854,2024-11-11 12:27:21,2,55177,49,3,2,2,Casual
U00855,2024-05-22 20:50:49,1,2187,222,1,1,1,Dormant
U00857,2024-01-07 10:44:07,1,46896,358,1,1,2,Dormant
U00859,2024-04-05 11:15:21,2,60385,269,1,2,2,Dormant
U00861,2024-11-14 18:30:02,2,265511,46,3,2,4,Casual
U00862,2024-11-11 16:00:28,2,29823,49,3,2,1,Casual
U00863,2024-12-30 20:30:50,4,117453,0,4,3,3,Champions
U00864,2024-11-10 16:51:54,2,97528,50,3,2,2,Casual
U00866,2024-12-24 12:17:24,5,339151,6,4,3,4,Champions
U00867,2024-11-17 20:55:53,2,139990,43,3,2,3,Casual
U00868,2024-11-19 16:52:50,3,265216,41,4,2,4,Potential Loyalists
