user_id,gender,age_group,device_type,acquisition_channel,first_action_type,referral_generation,referred_by_user_id
U00617,M,30대,android,organic,sent,0,
U00618,M,30대,ios,gift_received,received,1,U00065
U00619,M,30대,android,organic,sent,2,U00309
U00620,F,20대,android,ad,sent,2,U00161
U00621,F,20대,ios,gift_received,received,1,U00148
U00622,F,40대,android,gift_received,received,1,U00012
U00623,F,30대,ios,organic,sent,1,U00088
U00624,F,40대,android,ad,received,1,U00525
U00625,F,20대,android,organic,received,0,
U00626,F,10대,android,search,received,1,U00075
U00627,F,20대,ios,gift_received,received,1,U00339
U00628,F,30대,ios,organic,sent,0,
U00629,F,20대,android,gift_received,received,0,
U00630,F,40대,android,organic,received,0,
U00631,M,30대,ios,ad,sent,1,U00492
U00632,F,30대,ios,gift_received,received,0,
U00633,F,40대,android,organic,sent,1,U00079
U00634,M,40대,android,gift_received,received,2,U00593
U00635,F,30대,android,gift_received,received,1,U00553
U00636,F,40대,ios,organic,received,1,U00298
U00637,F,30대,ios,ad,sent,0,
U00638,M,50대+,android,gift_received,received,0,
U00639,F,30대,android,gift_received,received,0,
U00640,M,40대,ios,gift_received,received,0,
U00641,F,20대,android,gift_received,received,1,U00398
U00642,F,30대,ios,search,received,0,
U00643,F,40대,android,organic,sent,1,U00388
U00644,F,30대,android,gift_received,received,1,U00229
U00645,F,30대,android,ad,received,1,U00514
U00646,M,30대,ios,gift_received,received,0,
U00647,F,20대,android,gift_received,received,1,U00425
U00648,M,40대,android,ad,sent,0,
U00649,M,10대,ios,gift_received,received,0,
U00650,M,10대,android,organic,sent,0,
U00651,M,30대,android,organic,received,1,U00291
U00652,M,20대,android,ad,sent,1,U00421
U00653,F,40대,android,organic,sent,1,U00351
U00654,M,30대,ios,ad,sent,0,
U00655,F,40대,android,gift_received,received,1,U00182
U00656,F,30대,ios,gift_received,received,1,U00121
U00657,F,30대,android,gift_received,received,0,
U00658,M,30대,ios,ad,received,2,U00440
U00659,F,40대,android,ad,received,1,U00590
U00660,F,20대,ios,organic,sent,2,U00557
U00661,F,20대,android,gift_received,received,1,U00121
U00662,F,30대,ios,gift_received,received,1,U00110
U00663,F,30대,ios,gift_received,received,1,U00375
U00664,F,50대+,ios,organic,received,1,U00184
U00665,F,30대,ios,ad,received,0,
U00666,M,40대,android,gift_received,received,1,U00166
U00667,F,30대,android,gift_received,received,1,U00054
U00668,F,50대+,ios,organic,received,0,
U00669,F,20대,ios,organic,sent,0,
U00670,M,30대,android,gift_received,received,1,U00180
U00671,M,30대,ios,gift_received,received,2,U00293
U00672,F,40대,android,gift_received,received,1,U00037
U00673,F,30대,android,organic,sent,0,
U00674,M,30대,ios,organic,received,1,U00563
U00675,F,40대,android,ad,sent,2,U00621
U00676,M,30대,ios,organic,sent,0,
U00677,F,30대,ios,organic,sent,1,U00551
U00678,M,30대,android,search,received,1,U00348
U00679,M,30대,ios,gift_received,received,0,
U00680,F,20대,android,search,sent,1,U00324
U00681,F,30대,android,gift_received,received,0,
U00682,F,30대,android,ad,sent,1,U00322
U00683,F,40대,ios,search,received,1,U00511
U00684,M,20대,ios,organic,received,0,
U00685,M,30대,android,organic,received,0,
U00686,F,10대,android,search,sent,2,U00323
U00687,F,50대+,android,gift_received,received,1,U00524
U00688,F,20대,android,organic,sent,1,U00554
U00689,F,30대,android,gift_received,received,1,U00124
U00690,M,30대,android,organic,received,0,
U00691,F,30대,ios,gift_received,received,0,
U00692,F,30대,ios,ad,received,0,
U00693,F,40대,ios,organic,received,0,
U00694,F,20대,ios,organic,sent,1,U00150
U00695,M,40대,ios,organic,sent,1,U00646
U00696,F,40대,android,ad,received,1,U00408
U00697,F,20대,ios,organic,sent,2,U00343
U00698,F,30대,android,gift_received,received,0,
U00699,F,30대,android,gift_received,received,1,U00666
U00700,M,20대,android,ad,sent,1,U00458
U00701,M,30대,ios,gift_received,received,0,
U00702,F,40대,ios,gift_received,received,1,U00074
U00703,F,30대,ios,gift_received,received,1,U00620
U00704,M,20대,ios,gift_received,received,1,U00602
U00705,F,30대,ios,gift_received,received,0,
U00706,F,20대,android,gift_received,received,0,
U00707,F,20대,android,ad,received,0,
U00708,F,50대+,ios,gift_received,received,0,
U00709,M,30대,ios,gift_received,received,1,U00130
U00710,F,40대,ios,gift_received,received,2,U00334
U00711,M,30대,android,search,sent,1,U00553
U00712,F,30대,android,gift_received,received,1,U00537
U00713,M,30대,android,ad,sent,0,
U00714,F,30대,ios,organic,received,1,U00140
U00715,F,30대,ios,search,sent,2,U00010
U00716,M,40대,android,gift_received,received,1,U00194
U00717,F,30대,ios,organic,sent,1,U00388
U00718,F,20대,android,gift_received,received,1,U00628
U00719,M,30대,ios,gift_received,received,2,U00423
U00720,F,20대,ios,organic,sent,1,U00718
U00721,M,20대,ios,organic,sent,1,U00105
U00722,F,20대,ios,organic,sent,0,
U00723,F,30대,android,ad,received,1,U00033
U00724,F,40대,android,organic,sent,1,U00482
U00725,F,40대,ios,ad,received,0,
U00726,M,30대,android,organic,sent,3,U00097
U00727,F,50대+,ios,gift_received,received,0,
U00728,F,30대,ios,search,sent,1,U00654
U00729,F,30대,ios,gift_received,received,3,U00242
U00730,M,20대,ios,organic,received,0,
U00731,F,10대,android,ad,sent,1,U00092
U00732,F,30대,android,ad,received,2,U00062
U00733,F,30대,android,gift_received,received,0,
U00734,F,50대+,android,gift_received,received,2,U00450
U00735,M,10대,ios,gift_received,received,0,
U00736,F,30대,android,gift_received,received,1,U00581
U00737,F,30대,android,organic,received,2,U00568
U00738,F,30대,ios,gift_received,received,1,U00465
U00739,F,30대,ios,organic,received,0,
U00740,M,20대,android,gift_received,received,1,U00397
U00741,F,30대,android,organic,sent,0,
U00742,F,20대,android,organic,sent,2,U00033
U00743,F,30대,ios,gift_received,received,2,U00674
U00744,F,30대,android,organic,received,0,
U00745,F,40대,android,search,sent,2,U00655
U00746,F,30대,android,ad,received,1,U00632
U00747,F,10대,ios,ad,received,2,U00100
U00748,F,20대,ios,organic,received,1,U00184
U00749,F,30대,android,gift_received,received,1,U00691
U00750,F,30대,android,organic,sent,0,
U00751,F,20대,android,ad,sent,1,U00333
U00752,M,30대,android,gift_received,received,0,
U00753,F,30대,ios,gift_received,received,1,U00369
U00754,M,30대,ios,gift_received,received,3,U00611
U00755,F,20대,android,organic,sent,3,U00323
U00756,F,40대,android,organic,received,1,U00586
U00757,F,10대,ios,organic,received,1,U00239
U00758,F,20대,android,gift_received,received,0,
U00759,F,20대,android,ad,received,2,U00098
U00760,F,20대,android,gift_received,received,0,
U00761,F,40대,ios,gift_received,received,1,U00124
U00762,M,20대,android,gift_received,received,0,
U00763,M,30대,ios,organic,sent,1,U00515
U00764,M,20대,android,search,received,3,U00590
U00765,F,20대,ios,ad,sent,0,
U00766,F,10대,ios,organic,received,1,U00134
U00767,M,30대,ios,ad,received,1,U00754
U00768,F,20대,ios,ad,received,1,U00116
U00769,M,30대,ios,ad,sent,1,U00313
U00770,F,30대,android,gift_received,received,1,U00452
U00771,F,40대,ios,ad,received,1,U00116
U00772,M,20대,android,organic,sent,2,U00352
U00773,M,20대,ios,organic,sent,0,
U00774,F,30대,ios,ad,sent,1,U00716
U00775,M,30대,android,gift_received,received,0,
U00776,F,20대,android,organic,received,1,U00069
U00777,F,20대,android,gift_received,received,2,U00020
U00778,F,40대,ios,search,received,1,U00324
U00779,F,30대,ios,organic,received,2,U00730
U00780,F,20대,android,ad,sent,1,U00356
U00781,M,30대,ios,search,sent,3,U00064
U00782,M,40대,android,gift_received,received,0,
U00783,F,20대,ios,gift_received,received,1,U00090
U00784,M,30대,android,gift_received,received,1,U00428
U00785,F,20대,android,search,sent,0,
U00786,F,20대,android,gift_received,received,2,U00317
U00787,M,40대,android,ad,received,2,U00672
U00788,M,40대,ios,gift_received,received,2,U00122
U00789,F,40대,ios,organic,received,0,
U00790,M,20대,android,gift_received,received,1,U00757
U00791,F,40대,ios,organic,received,1,U00274
U00792,F,30대,android,organic,sent,0,
U00793,M,20대,android,ad,sent,1,U00397
U00794,F,20대,ios,organic,sent,1,U00277
U00795,M,20대,android,organic,sent,0,
U00796,M,30대,android,gift_received,received,2,U00253
U00797,F,40대,android,gift_received,received,1,U00404
U00798,F,40대,android,gift_received,received,2,U00040
U00799,F,30대,android,organic,sent,3,U00406
U00800,M,10대,ios,gift_received,received,2,U00195
U00801,F,30대,ios,gift_received,received,1,U00433
U00802,F,40대,android,search,received,1,U00093
U00803,M,20대,android,search,sent,1,U00424
U00804,F,10대,ios,gift_received,received,2,U00466
U00805,F,20대,android,gift_received,received,0,
U00806,M,20대,android,gift_received,received,0,
U00807,M,40대,android,gift_received,received,0,
U00808,F,10대,ios,ad,received,2,U00167
U00809,M,20대,android,ad,received,0,
U00810,F,30대,ios,organic,received,0,
U00811,F,30대,android,gift_received,received,0,
U00812,M,20대,android,ad,sent,1,U00615
U00813,F,40대,ios,gift_received,received,2,U00213
U00814,F,20대,android,organic,received,2,U00618
U00815,F,40대,ios,ad,received,0,
U00816,F,30대,android,gift_received,received,0,
U00817,F,30대,android,organic,sent,0,
U00818,F,20대,ios,gift_received,received,0,
U00819,F,30대,ios,gift_received,received,1,U00713
U00820,F,10대,android,search,sent,1,U00742
U00821,M,40대,android,organic,sent,1,U00539
U00822,F,30대,android,gift_received,received,1,U00747
U00823,M,30대,ios,gift_received,received,1,U00199
U00824,F,10대,android,organic,received,2,U00425
U00825,F,20대,android,gift_received,received,0,
U00826,F,20대,android,ad,sent,1,U00007
U00827,F,20대,ios,gift_received,received,2,U00180
U00828,F,40대,android,ad,sent,1,U00140
U00829,F,30대,android,gift_received,received,0,
U00830,M,30대,android,gift_received,received,0,
U00831,M,20대,android,organic,received,1,U00815
U00832,F,50대+,ios,organic,received,3,U00170
U00833,F,30대,android,gift_received,received,1,U00723
U00834,M,30대,ios,organic,sent,2,U00310
U00835,F,20대,ios,gift_received,received,1,U00095
U00836,F,10대,android,gift_received,received,0,
U00837,M,40대,android,gift_received,received,0,
U00838,M,40대,android,gift_received,received,0,
U00839,M,30대,android,gift_received,received,0,
U00840,M,30대,android,organic,sent,1,U00534
U00841,M,40대,ios,gift_received,received,1,U00215
U00842,F,20대,ios,ad,sent,1,U00153
U00843,F,20대,android,gift_received,received,0,
U00844,F,30대,ios,search,received,2,U00176
U00845,F,30대,ios,ad,sent,0,
U00846,M,20대,ios,ad,received,0,
U00847,F,40대,android,gift_received,received,0,
U00848,M,30대,android,gift_received,received,3,U00774
U00849,M,30대,ios,gift_received,received,1,U00100
U00850,F,30대,android,ad,sent,0,
U00851,M,30대,android,ad,received,1,U00808
U00852,M,20대,android,organic,sent,0,
U00853,M,20대,ios,gift_received,received,1,U00416
U00854,M,40대,ios,gift_received,received,1,U00546
U00855,F,30대,ios,organic,sent,0,
U00856,F,20대,android,ad,received,3,U00351
U00857,F,20대,android,organic,received,2,U00499
U00858,F,30대,ios,organic,sent,1,U00416
U00859,F,20대,android,gift_received,received,1,U00507
U00860,M,20대,ios,organic,received,1,U00830
U00861,F,20대,ios,gift_received,received,1,U00592
U00862,F,20대,android,organic,received,1,U00446
U00863,M,40대,android,gift_received,received,1,U00523
U00864,F,20대,ios,ad,sent,1,U00721
U00865,F,50대+,ios,organic,sent,0,
U00866,F,30대,android,ad,sent,1,U00178
U00867,F,20대,ios,search,sent,2,U00687
U00868,F,10대,android,organic,received,2,U00140
U00869,F,30대,ios,ad,received,1,U00436
U00870,M,30대,ios,gift_received,received,1,U00232
U00871,F,30대,android,gift_received,received,0,
U00872,F,30대,android,ad,received,3,U00722
U00873,F,30대,android,organic,sent,1,U00769
U00874,M,30대,ios,gift_received,received,0,
U00875,F,40대,android,organic,received,1,U00320
U00876,F,40대,android,organic,received,1,U00588
U00877,M,30대,android,gift_received,received,0,
U00878,F,40대,android,gift_received,received,1,U00063
U00879,M,30대,android,gift_received,received,0,
U00880,M,10대,android,organic,received,0,
U00881,F,30대,ios,organic,received,1,U00606
U00882,M,30대,ios,organic,sent,1,U00186
U00883,M,40대,ios,organic,received,0,
U00884,F,30대,android,gift_received,received,0,
U00885,F,30대,ios,gift_received,received,0,
U00886,M,40대,ios,organic,sent,1,U00765
U00887,M,40대,ios,gift_received,received,1,U00269
U00888,F,40대,ios,search,received,1,U00543
U00889,M,10대,android,gift_received,received,2,U00443
U00890,F,30대,ios,organic,sent,2,U00599
U00891,F,40대,android,gift_received,received,1,U00200
U00892,F,30대,android,ad,sent,0,
U00893,F,30대,android,gift_received,received,1,U00743
U00894,F,20대,ios,organic,received,2,U00856
U00895,F,30대,ios,search,received,0,
U00896,F,40대,android,gift_received,received,0,
U00897,F,20대,ios,gift_received,received,0,
U00898,F,50대+,android,gift_received,received,1,U00789
U00899,F,20대,ios,gift_received,received,1,U00341
U00900,M,20대,android,organic,received,0,
U00901,F,30대,android,organic,sent,1,U00629
U00902,M,40대,android,organic,received,0,
U00903,F,30대,android,organic,received,1,U00681
U00904,F,20대,ios,ad,received,0,
U00905,M,30대,ios,gift_received,received,2,U00072
U00906,F,10대,android,gift_received,received,1,U00581
U00907,F,50대+,ios,ad,received,0,
U00908,M,30대,android,ad,received,2,U00297
U00909,M,20대,ios,ad,received,0,
U00910,M,30대,ios,organic,received,1,U00144
U00911,F,10대,android,organic,received,1,U00659
U00912,F,30대,android,ad,sent,3,U00058
U00913,F,40대,ios,organic,sent,1,U00695
U00914,M,30대,android,organic,received,0,
U00915,F,10대,android,gift_received,received,0,
U00916,M,10대,android,search,sent,2,U00626
U00917,F,30대,android,organic,received,1,U00226
U00918,F,20대,ios,gift_received,received,1,U00412
U00919,F,50대+,android,organic,received,2,U00783
U00920,F,20대,ios,organic,sent,1,U00379
U00921,F,30대,android,organic,received,0,
U00922,F,40대,ios,ad,sent,0,
U00923,F,30대,android,ad,received,2,U00709
U00924,F,20대,ios,ad,sent,0,
U00925,M,30대,android,gift_received,received,0,
U00926,M,20대,ios,gift_received,received,0,
U00927,M,50대+,android,gift_received,received,3,U00520
U00928,F,40대,android,organic,received,0,
U00929,M,50대+,ios,organic,sent,1,U00661
U00930,F,20대,ios,gift_received,received,2,U00465
U00931,F,40대,android,organic,sent,1,U00119
U00932,F,20대,ios,gift_received,received,1,U00766
U00933,M,20대,android,ad,received,0,
U00934,M,30대,ios,ad,received,1,U00149
U00935,F,30대,ios,ad,sent,1,U00368
U00936,M,20대,ios,gift_received,received,0,
U00937,F,40대,ios,organic,received,0,
U00938,F,40대,android,gift_received,received,0,
U00939,M,40대,ios,gift_received,received,1,U00222
U00940,F,40대,ios,gift_received,received,1,U00253
U00941,F,30대,ios,search,received,2,U00920
U00942,F,50대+,ios,ad,sent,1,U00544
U00943,F,40대,android,organic,sent,1,U00772
U00944,F,40대,android,organic,received,0,
U00945,F,30대,ios,gift_received,received,2,U00766
U00946,F,50대+,ios,organic,sent,1,U00893
U00947,F,30대,android,gift_received,received,0,
U00948,M,20대,ios,ad,received,0,
U00949,F,40대,android,organic,received,2,U00057
U00950,F,40대,ios,organic,sent,1,U00042
U00951,F,20대,android,organic,sent,1,U00343
U00952,F,20대,ios,search,received,1,U00215
U00953,M,40대,ios,gift_received,received,1,U00434
U00954,F,20대,ios,ad,sent,1,U00727
U00955,F,40대,android,ad,received,1,U00710
U00956,M,50대+,ios,gift_received,received,1,U00083
U00957,F,20대,android,organic,sent,0,
U00958,F,20대,ios,search,sent,0,
U00959,M,40대,ios,ad,sent,1,U00194
U00960,F,40대,ios,search,sent,1,U00352
U00961,M,40대,android,gift_received,received,1,U00562
U00962,F,20대,ios,gift_received,received,0,
U00963,F,30대,android,gift_received,received,0,
U00964,F,30대,ios,search,sent,1,U00180
U00965,M,30대,android,organic,sent,0,
U00966,F,20대,ios,organic,sent,1,U00325
U00967,M,20대,ios,search,sent,1,U00026
U00968,F,30대,ios,ad,sent,0,
U00969,M,50대+,ios,gift_received,received,1,U00297
U00970,M,40대,android,gift_received,received,1,U00747
U00971,M,30대,android,gift_received,received,2,U00143
U00972,M,20대,ios,gift_received,received,0,
U00973,F,20대,android,organic,received,1,U00786
U00974,F,10대,android,ad,sent,1,U00525
U00975,F,30대,android,gift_received,received,0,
U00976,M,30대,android,ad,sent,1,U00354
U00977,F,50대+,android,organic,sent,1,U00426
U00978,M,20대,android,search,received,1,U00143
U00979,M,30대,ios,ad,sent,3,U00344
U00980,F,50대+,android,organic,received,1,U00425
U00981,F,30대,android,search,received,0,
U00982,F,30대,android,ad,sent,1,U00758
U00983,F,10대,ios,organic,received,2,U00484
U00984,F,30대,ios,organic,received,2,U00030
U00985,F,20대,android,organic,received,1,U00580
U00986,F,20대,android,search,sent,2,U00751
U00987,F,40대,ios,organic,received,0,
U00988,F,20대,ios,ad,sent,2,U00297
U00989,F,30대,ios,organic,received,1,U00614
U00990,M,30대,android,gift_received,received,1,U00309
U00991,F,30대,ios,gift_received,received,1,U00148
U00992,F,30대,ios,ad,received,0,
U00993,F,20대,ios,organic,received,2,U00852
